Kode Item,Deskripsi,Presence Count,H_norm,Max Share,Wilayah Dominan,Label
3611120,970K12 LYRA-FERBY COLOUR PENCILS 12COLOURS/SET,1,0.0000,1.0000,Jakarta Pusat,Lokal
3613360,970C36 LYRA-FERBY 36 PENCILS,1,0.0000,1.0000,Jakarta Pusat,Lokal
3621060,LYRA FERBY COLOUR PENCIL LACQUERED 6 COLS.,1,0.0000,1.0000,Jakarta Pusat,Lokal
3623180,LYRA FERBY COL PENCIL TUBE/18,1,0.0000,1.0000,Jakarta Pusat,Lokal
3623360,LYRA FERBY COLOR PENCILS CUP/36,1,0.0000,1.0000,Jakarta Pusat,Lokal
3711060,"900K06 LYRA-SUPER FERBY, 6 ASSRT.COL",1,0.0000,1.0000,Jakarta Pusat,Lokal
3711120,"900K12 LYRA-SUPERFERBY COL.PENCIL,BOX/12",1,0.0000,1.0000,Jakarta Pusat,Lokal
3711180,"900M18 LYRA-SUPER FERBY,18 COL. ASSORTED",1,0.0000,1.0000,Jakarta Pusat,Lokal
3721063,LYRA SUPER FERBY LAC. NEON 6 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
3721120,LYRA SUPER FERBY LAC. 12 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
3721122,"GIOTTO DECOR TEXTILE, VIOLET",1,0.0000,1.0000,Jakarta Utara,Lokal
3721180,LYRA SUPER FERBY LAC. METAL BOX 18 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
3723360,LYRA SUPER FERBY LAC. TUBE 36 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
3811050,LYRA GROOVE CARDBOARD BOX 5 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
38400,Aquafine Watercolour 8ml Gamboge Hue,1,0.0000,1.0000,Jakarta Utara,Lokal
385200,DAS COLOR PACK 150G ASSORTED COLOURS,1,0.0000,1.0000,Jakarta Timur,Lokal
386300,PRINTING ROLLER,1,0.0000,1.0000,Jakarta Utara,Lokal
3960304,96304 LYRA MEGALINER LUM.YELLOW,1,0.0000,1.0000,Jakarta Timur,Lokal
3960313,96313 LYRA MEGALINER LUM.ORANGE,1,0.0000,1.0000,Jakarta Timur,Lokal
3960328,96328 LYRA MEGALINER LUM.PINK,1,0.0000,1.0000,Jakarta Timur,Lokal
3960347,96347 LYRA MEGALINER LUM.BLUE,1,0.0000,1.0000,Jakarta Timur,Lokal
3960371,96371 LYRA MEGALINER LUM.GREEN,1,0.0000,1.0000,Jakarta Timur,Lokal
400014785,CANSON MOULIN DU ROY 56X76 CP 300G 5 SHEET,1,0.0000,1.0000,Jakarta Utara,Lokal
400014790,CANSON MOULIN DU ROY 56X76 HP 300G 5 SHEET,1,0.0000,1.0000,Jakarta Utara,Lokal
400014791,CANSON MOULIN DU ROY 56X76 RG 300G 5 SHEET,1,0.0000,1.0000,Jakarta Utara,Lokal
400030143,CANSON MI-TIENTES 30S 24X32 160G ASS. GREY TONES,1,0.0000,1.0000,Jakarta Utara,Lokal
400039211,"CANSON ONE ART BOOK 14x21,6 100G",1,0.0000,1.0000,Jakarta Timur,Lokal
400039212,"CANSON ONE ART BOOK 21,6x27,9 100G",1,0.0000,1.0000,Jakarta Timur,Lokal
400039213,"CANSON ONE ART BOOK 27,9x35,6 100G",1,0.0000,1.0000,Jakarta Timur,Lokal
400047824,CANSON WHIZZ BOOK A5 136S 80G,1,0.0000,1.0000,Jakarta Timur,Lokal
400050825,CANSON IMAGINE 50X70 350G,1,0.0000,1.0000,Jakarta Utara,Lokal
400078799,CANSON THE WALL 30S A3+ 220G,1,0.0000,1.0000,Jakarta Utara,Lokal
400079742,CANSON THE WALL 50X70 220G,1,0.0000,1.0000,Jakarta Utara,Lokal
400110361,CANSON GRADUATE SKETCHING PADS A5,1,0.0000,1.0000,Jakarta Utara,Lokal
400110362,CANSON GRADUATE SKETCHING PADS A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110365,CANSON GRADUATE DRAWING PADS A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110371,CANSON GRADUATE MIX MEDIA PADS GREY PAPER A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110374,CANSON GRADUATE PADS FOR WATERCOLOUR A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110376,CANSON GRADUATE MIX MEDIA PADS WHITE PAPER A5,1,0.0000,1.0000,Jakarta Utara,Lokal
400110377,CANSON GRADUATE MIX MEDIA PADS WHITE PAPER A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110379,CANSON GRADUATE PADS FOR OIL ACRYLIC A5,1,0.0000,1.0000,Jakarta Timur,Lokal
400110380,CANSON GRADUATE PADS FOR OIL ACRYLIC A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110382,CANSON GRADUATE BRISTOL PADS A5,1,0.0000,1.0000,Jakarta Utara,Lokal
400110383,CANSON GRADUATE BRISTOL PADS A4,1,0.0000,1.0000,Jakarta Utara,Lokal
400110384,CANSON GRADUATE BRISTOL PADS A3,1,0.0000,1.0000,Jakarta Utara,Lokal
400110385,CANSON GRADUATE BLACK DRAWING PAPER A5,1,0.0000,1.0000,Jakarta Utara,Lokal
400110386,CANSON GRADUATE BLACK DRAWING PAPER A4,1,0.0000,1.0000,Jakarta Utara,Lokal
403010200,Smooth Cartridge Pd A2 130g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403010300,Smooth Cartridge Pd A3 130g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403010400,Smooth Cartridge Pd A4 130g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403010500,Smooth Cartridge Pd A5 130g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403030200,Graphic Series Layout Pd A2 45g 80sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403030300,Graphic Series Layout Pd A3 45g 80sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403030400,Graphic Series Layout Pd A4 45g 80sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403040200,Smooth Heavyweight Pd A2 220g 25sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403040300,Smooth Heavyweight Pd A3 220g 25sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403312200,Langton WC CP Pd A2 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403355300,Canford Black Pd A3 150g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403375300,Calligraphy Pd A3 90g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403375400,Calligraphy Pd A4 90g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403440500,Langton WC Rgh Pd A5 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403600200,System3 Acrylic Pd A2 230g 20sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403600300,System3 Acrylic Pd A3 230g 20sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403612300,Georgian Oil Pd A3 290g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403612400,Georgian Oil Pd A4 290g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403612700,Georgian Oil Pd 20x16in 290g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
403660054,Aquafine WC Text Pd 35x35cm 300g 12h,1,0.0000,1.0000,Jakarta Utara,Lokal
403660300,Aquafine WC Text Pd A3 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
4040099,LYRA INDUSTRI MARKER BLACK,1,0.0000,1.0000,Jakarta Utara,Lokal
404441612,Langton WC Rgh Blk 16x12in 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
404662432,Aquafine WC Text Blk 24x32cm 300g 12Sh,1,0.0000,1.0000,Jakarta Utara,Lokal
404663040,Aquafine WC Text Blk 30x40cm 300g 12Sh,1,0.0000,1.0000,Jakarta Utara,Lokal
404664050,Aquafine WC Text Blk 40x50cm 300g 12Sh,1,0.0000,1.0000,Jakarta Utara,Lokal
405311400,Langton WC CP Sp 10x7in 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
417000,GIOTTO TURBOCOLOR/ 24 COLS.,1,0.0000,1.0000,Jakarta Utara,Lokal
41701,TRATTO CANCELLIK BLUE 2PCS + ERASER,1,0.0000,1.0000,Jakarta Timur,Lokal
418200,GIOTTO TURBO COLOR W/ WALLET 36 COLS,1,0.0000,1.0000,Jakarta Timur,Lokal
424600,GIOTTO TURBO DOBBLE 10 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
426200,GIOTTO TURBO ADVANCED 18PCS HANGABLE,1,0.0000,1.0000,Jakarta Utara,Lokal
426500,GIOTTO TURBO MAGIC LETTERING 8PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
426800,BOX 10 GIOTTO BRUSH PEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
427200,GIOTTO TURBO SOFT BRUSH FLUO 6 TIP,1,0.0000,1.0000,Jakarta Utara,Lokal
431000,GIOTTO TURBO GIANT PASTEL 2PCS HANGABLE,1,0.0000,1.0000,Jakarta Utara,Lokal
431340710,Lang Prest WC Rgh Pd 10x7in 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
432000,GIOTTO GIANT 10PCS +2FLUO HANGABLE,1,0.0000,1.0000,Jakarta Utara,Lokal
433000,GIOTTO TURBO GIANT FLUO 6PCS HANGABLE,1,0.0000,1.0000,Jakarta Utara,Lokal
433330710,Lang Prest WC CP Blk 10x7in 300g 12sh,1,0.0000,1.0000,Jakarta Utara,Lokal
434232525,Smooth Heavyweight Pd 25x25cm 220g 60sh,1,0.0000,1.0000,Jakarta Utara,Lokal
434250500,Fine Grain Eco Drawing Pd A5 120g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
437033500,Fine Grain Heavyweight Pd A5 200g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
437034500,Fine Grain Cartridge Pd A5 160g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
437035200,Fine Grain Drawing Pd A2 120g 30sh,1,0.0000,1.0000,Jakarta Utara,Lokal
437531400,Simply Pastel Pd A4 150g 16sh,1,0.0000,1.0000,Jakarta Utara,Lokal
438432300,Simply Colour Pd A3 120g 21sh,1,0.0000,1.0000,Jakarta Utara,Lokal
45130001011E,Bockingford HP White  12S 410X310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
45230001011E,Bockingford HP White 12S 410x310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
454000,GIOTTO TURBO MAXI / 12 COLS.,1,0.0000,1.0000,Jakarta Pusat,Lokal
455000,"GIOTTO TURBO MAXI, 24 COLS.",1,0.0000,1.0000,Jakarta Pusat,Lokal
460700,BEBE SUPER FINGER COLOURS,1,0.0000,1.0000,Jakarta Pusat,Lokal
461200,"GIOTTO SCHOOL PAINT 1000 ML, WHITE",1,0.0000,1.0000,Jakarta Pusat,Lokal
461300,BEBE SCHOOL PACK (36 PCS COL PENC + 3 SHARPENER),1,0.0000,1.0000,Jakarta Pusat,Lokal
462400,BEBE SHARPENER,1,0.0000,1.0000,Jakarta Pusat,Lokal
462501,"BEBE SUPER SOFT MODELLING DOUGH 3X100G Y,B,R",1,0.0000,1.0000,Jakarta Pusat,Lokal
462502,"BEBE SUPER SOFT MODELLING DOUGH 3X100G O,P,G",1,0.0000,1.0000,Jakarta Pusat,Lokal
462700,BEBE SCHOOL PACK (40 LARGE PASTELS + SHARPENER),1,0.0000,1.0000,Jakarta Pusat,Lokal
462900,BEBE SUPER SOFT MODELLING DOUGH SET,1,0.0000,1.0000,Jakarta Pusat,Lokal
463100,BEBE SUPER SOFT MODELLING DOUGH 3X220G,1,0.0000,1.0000,Jakarta Pusat,Lokal
463200,BEBE SUPER SOFT MODELLING DOUGH SCHOOLPACK,1,0.0000,1.0000,Jakarta Pusat,Lokal
463500,BEBE BACKPACK,1,0.0000,1.0000,Jakarta Timur,Lokal
46630001011E,Sndr Wtfrd RGBlk Wht20S 410x310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
466400,GIOTTO BEBE SUPER LARGE PENCIL 6 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
466500,GIOTTO BEBE SUPER LARGE PENCIL 12 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
466600,GIOTTO BEBE SUPER FIBRE PENS 6 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
466700,GIOTTO BEBE SUPER FIBRE PENS 12 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
467600,"GIOTTO ACRYLIC PAINT BOTTLE 250 ML, MAGENTA",1,0.0000,1.0000,Jakarta Pusat,Lokal
46930001011E,Bockingford CP White 12S 410X310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
47130001011E,Bockingford CP White 12S 410X310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
47230001011E,Bockingford RG White 12S 410X310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
47330001011E,Bockingford RG White 12S  410x310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
47430001011E,Bockingford RG White 12S 410X310mm 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
481736,GIOTTO TURBOCOLOR BLACK,1,0.0000,1.0000,Jakarta Utara,Lokal
496007,"GIOTTO DECOR TEXTILE, PINK FLUO",1,0.0000,1.0000,Jakarta Utara,Lokal
5000101,2180 B LYRA-REFILL TECHNO FINELINE 0.3 MM B,1,0.0000,1.0000,Jakarta Timur,Lokal
5001100,2181 HB LYRA-REFILL TECHNO FINELINE 0.5 MM HB,1,0.0000,1.0000,Jakarta Utara,Lokal
5001110,669 2H LYRA-GRAPHITE PENCIL ART DESIGN 2H,1,0.0000,1.0000,Jakarta Utara,Lokal
5001113,2181 3H LYRA-REFILL TECHNO FINELINE 0.5 MM 3H,1,0.0000,1.0000,Jakarta Utara,Lokal
5002100,GIOTTO ELIOS TRI 24 COLORS CARDBOARD,1,0.0000,1.0000,Jakarta Utara,Lokal
5002101,2182 B LYRA-REFILL TECHNO FINELINE 0.7 MM B,1,0.0000,1.0000,Jakarta Utara,Lokal
5002111,2182 H LYRA-REFILL TECHNO FINELINE 0.7 MM H,1,0.0000,1.0000,Jakarta Utara,Lokal
5002112,2182 2H LYRA-REFILL TECHNO FINELINE 0.7 MM 2H,1,0.0000,1.0000,Jakarta Utara,Lokal
5002113,2182 3H LYRA-REFILL TECHNO FINELINE 0.7 MM 3H,1,0.0000,1.0000,Jakarta Utara,Lokal
5003101,2183 B LYRA-REFILL TECHNO FINELINE 0.9 MM 2B,1,0.0000,1.0000,Jakarta Utara,Lokal
5003111,2183 H LYRA-REFILL TECHNO FINELINE 0.9 MM H,1,0.0000,1.0000,Jakarta Utara,Lokal
5007001,"GIOTTO DECOR ACRYLIC 25ML, 12 PCS",1,0.0000,1.0000,Jakarta Timur,Lokal
5033000101CA,Bockingford RG White 760x560mm 300G,1,0.0000,1.0000,Jakarta Pusat,Lokal
5040100,LYRA ORLOW TECHNO FINE LEADS 3MM HB/TUBE,1,0.0000,1.0000,Jakarta Utara,Lokal
5040102,LYRA ORLOW TECHNO FINE LEADS 2MM 2B/TUBE,1,0.0000,1.0000,Jakarta Utara,Lokal
510101,GIOTTO PATPLUME 350G YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
510102,GIOTTO PATPLUME 350G RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
510800,GIOTTO PONGO 10 COLOR 50G,1,0.0000,1.0000,Jakarta Timur,Lokal
5133005101CB,Fw Ink 29.5ml Shimmering Red,1,0.0000,1.0000,Jakarta Pusat,Lokal
514100,GIOTTO PONGO 12 COLOR 250G,1,0.0000,1.0000,Jakarta Pusat,Lokal
514601,GIOTTO PONGO 250G YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
514602,GIOTTO PONGO 250G RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
514603,GIOTTO PONGO 250G BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
514604,LYRA AQUA BRUSH DUO BROWN OCHER,1,0.0000,1.0000,Jakarta Pusat,Lokal
514605,GIOTTO PONGO 250G BLACK,1,0.0000,1.0000,Jakarta Pusat,Lokal
514606,Simply Oil Bristle SH Brush Set 3pc #1,1,0.0000,1.0000,Jakarta Pusat,Lokal
514607,GIOTTO PONGO 250G WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
514608,GIOTTO PONGO 250G LIGHT GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
514609,Simply AC G Taklon SH Brush Set 5pc #1,1,0.0000,1.0000,Jakarta Pusat,Lokal
514610,Simply Acrylic 75ml Sl White,1,0.0000,1.0000,Jakarta Pusat,Lokal
514612,GIOTTO PONGO 250G SKY BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
514613,GIOTTO DECOR ACRYLIC 25 ML ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
514614,GIOTTO PONGO 250G VIOLET,1,0.0000,1.0000,Jakarta Pusat,Lokal
514615,GIOTTO PONGO 250G MAGENTA,1,0.0000,1.0000,Jakarta Pusat,Lokal
514616,GIOTTO DECOR ACRYLIC 25 ML FOREST GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
514617,GIOTTO DECOR ACRYLIC 25 ML ULTRAMARINE BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
530000,GIOTTO DISPENSER 6PCS BLISTER,1,0.0000,1.0000,Jakarta Utara,Lokal
531500,GIOTTO PAINT BOTTLE 8X250 ML.,1,0.0000,1.0000,Jakarta Timur,Lokal
531710,"GIOTTO TEMPERA PAINT 250 ml., MAGENTA",1,0.0000,1.0000,Jakarta Pusat,Lokal
531815,"GIOTTO DECOR ACRYLIC 50ML, CYAN",1,0.0000,1.0000,Jakarta Timur,Lokal
536001,"GIOTTO FINGERPAINT BOTTLE 750 ML, WHITE",1,0.0000,1.0000,Jakarta Pusat,Lokal
536002,"GIOTTO FINGERPAINT BOTTLE 750 ML, YELLOW",1,0.0000,1.0000,Jakarta Pusat,Lokal
536005,"GIOTTO FINGERPAINT BOTTLE 750 ML, ORANGE",1,0.0000,1.0000,Jakarta Pusat,Lokal
536006,Fw Pearlescent 29.5ml Autumn Gold,1,0.0000,1.0000,Jakarta Pusat,Lokal
536010,"GIOTTO FINGERPAINT BOTTLE 750 ML, RED",1,0.0000,1.0000,Jakarta Pusat,Lokal
536011,"GIOTTO FINGERPAINT BOTTLE 750 ML, GREEN",1,0.0000,1.0000,Jakarta Pusat,Lokal
536015,"GIOTTO FINGERPAINT BOTTLE 750 ML, CYAN",1,0.0000,1.0000,Jakarta Pusat,Lokal
536019,"GIOTTO FINGERPAINT BOTTLE 750 ML, VIOLET",1,0.0000,1.0000,Jakarta Pusat,Lokal
536024,"GIOTTO FINGERPAINT BOTTLE 750 ML, BLACK",1,0.0000,1.0000,Jakarta Pusat,Lokal
536028,"GIOTTO FINGERPAINT BOTTLE 750 ML, BROWN",1,0.0000,1.0000,Jakarta Pusat,Lokal
541700,GIOTTO BRICOLAGE BOTTLE 125 Gr,1,0.0000,1.0000,Jakarta Utara,Lokal
542000,GIOTTO GELIK,1,0.0000,1.0000,Jakarta Utara,Lokal
5551100,LYRA CHARCOAL ASSORTED 10PCS/PACK,1,0.0000,1.0000,Jakarta Utara,Lokal
560000,GIOTTO ART BRUSH ROUND #0,1,0.0000,1.0000,Jakarta Utara,Lokal
560200,GIOTTO ART BRUSH ROUND #2,1,0.0000,1.0000,Jakarta Utara,Lokal
560400,GIOTTO ART BRUSH ROUND #4,1,0.0000,1.0000,Jakarta Utara,Lokal
560600,GIOTTO ART BRUSH ROUND #6,1,0.0000,1.0000,Jakarta Utara,Lokal
560800,GIOTTO ART BRUSH ROUND #8,1,0.0000,1.0000,Jakarta Utara,Lokal
561000,GIOTTO ART BRUSH ROUND #10,1,0.0000,1.0000,Jakarta Utara,Lokal
5611240,130M24 LYRA-AQUACOL.METAL BOX 24 WAX CRAYONS,1,0.0000,1.0000,Jakarta Pusat,Lokal
561200,GIOTTO ART BRUSH ROUND #12,1,0.0000,1.0000,Jakarta Utara,Lokal
5620102,1772 2B LYRA-GRAPHITE CRAYON 120X12MM,1,0.0000,1.0000,Jakarta Pusat,Lokal
5620106,1772 6B LYRA-GRAPHITE CRAYON 120X12MM,1,0.0000,1.0000,Jakarta Pusat,Lokal
5620109,1772 9B LYRA-GRAPHITE CRAYON 120X12MM,1,0.0000,1.0000,Jakarta Pusat,Lokal
5641121,2641K12 LYRA POLYCRAYONS 12 BROWN,1,0.0000,1.0000,Jakarta Timur,Lokal
5701060,790K06 LYRA WAX GIANT CRAYON/6,1,0.0000,1.0000,Jakarta Pusat,Lokal
5701120,"790K12 LYRA-WAX GIANT CRAYON,CARBOARD/12",1,0.0000,1.0000,Jakarta Pusat,Lokal
604301012,Calligraphy Ink 29.5ml Brown,1,0.0000,1.0000,Jakarta Pusat,Lokal
604301031,Calligraphy Ink 29.5ml Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
604301073,Calligraphy Ink 29.5ml Scarlet,1,0.0000,1.0000,Jakarta Pusat,Lokal
6520002,LYRA AQUA BRUSH DUO CREAM,1,0.0000,1.0000,Jakarta Utara,Lokal
6520009,LYRA AQUA BRUSH DUO CHROME YELLOW DEEP,1,0.0000,1.0000,Jakarta Utara,Lokal
6520026,LYRA AQUA BRUSH DUO DARK CARMINE,1,0.0000,1.0000,Jakarta Utara,Lokal
6520055,LYRA AQUA BRUSH DUO NIGHT GREEN,1,0.0000,1.0000,Jakarta Utara,Lokal
6520067,LYRA AQUA BRUSH DUO SAP GREEN,1,0.0000,1.0000,Jakarta Utara,Lokal
6520070,LYRA AQUA BRUSH DUO APPLE GREEN,1,0.0000,1.0000,Jakarta Utara,Lokal
6520083,LYRA AQUA BRUSH DUO GOLD OCHRE,1,0.0000,1.0000,Jakarta Utara,Lokal
6520090,LYRA AQUA BRUSH DUO VENETIAN RED,1,0.0000,1.0000,Jakarta Utara,Lokal
6520097,Simply AC G Taklon SH Brush Set 5pc #3,1,0.0000,1.0000,Jakarta Utara,Lokal
658100,GIOTTO PAINTING APRON DISPOSABLE 25PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
658400,GIOTTO JAR WASHES BRUSH 10 PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
65860000,GIOTTO GLOSSY VARNISH 500ML,1,0.0000,1.0000,Jakarta Utara,Lokal
669PP06,LYRA-6 ART DESIGN PENCIL W/ CASE B-6B,1,0.0000,1.0000,Jakarta Pusat,Lokal
670000,GIOTTO ART BRUSH FLAT #2,1,0.0000,1.0000,Jakarta Utara,Lokal
670100,GIOTTO ART BRUSH FLAT #4,1,0.0000,1.0000,Jakarta Utara,Lokal
670200,GIOTTO ART BRUSH FLAT #6,1,0.0000,1.0000,Jakarta Utara,Lokal
670300,GIOTTO ART BRUSH FLAT #8,1,0.0000,1.0000,Jakarta Utara,Lokal
670400,GIOTTO ART BRUSH FLAT #10,1,0.0000,1.0000,Jakarta Utara,Lokal
670500,GIOTTO ART BRUSH FLAT #12,1,0.0000,1.0000,Jakarta Utara,Lokal
670600,GIOTTO ART BRUSH FLAT #14,1,0.0000,1.0000,Jakarta Utara,Lokal
670700,GIOTTO ART BRUSH FLAT #16,1,0.0000,1.0000,Jakarta Utara,Lokal
670800,GIOTTO ART BRUSH FLAT #1,1,0.0000,1.0000,Jakarta Utara,Lokal
670900,GIOTTO ART BRUSH FLAT #3,1,0.0000,1.0000,Jakarta Utara,Lokal
671000,GIOTTO ART BRUSH FLAT #5,1,0.0000,1.0000,Jakarta Utara,Lokal
672000,Fw Ink 29.5ml Shimmering Gold,1,0.0000,1.0000,Jakarta Timur,Lokal
672400,GIOTTO ART BRUSH FLAT #24,1,0.0000,1.0000,Jakarta Timur,Lokal
6750018,"LYRA ART PEN, SCARLET LAKE",1,0.0000,1.0000,Jakarta Timur,Lokal
6750099,"LYRA ART PEN, BLACK",1,0.0000,1.0000,Jakarta Timur,Lokal
6750250,"LYRA ART PEN, GOLD",1,0.0000,1.0000,Jakarta Timur,Lokal
6751300,Aquafine Watercolour 8ml Chinese White,1,0.0000,1.0000,Jakarta Utara,Lokal
6751400,LYRA ARTPEN METAL BOX 40 PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
67700,"DAS TRIMMING TOOLS, BLISTER 4 PCS",1,0.0000,1.0000,Jakarta Pusat,Lokal
685200,GIOTTO  PLASTIROC TERRACOTA 500G,1,0.0000,1.0000,Jakarta Utara,Lokal
71500,GIOTTO TURBO COLOR 24 COLOR,1,0.0000,1.0000,Jakarta Utara,Lokal
730501,TRATTO OFFICE FINE BLUE 12PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
730502,TRATTO OFFICE FINE RED 12PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
730503,TRATTO OFFICE FINE BLACK 12PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
730504,TRATTO OFFICE FINE GREEN 12PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
7311210,9588 LYRA-TWIN-HOLE PENCIL SHARPENER,1,0.0000,1.0000,Jakarta Pusat,Lokal
7321669,8894 LYRA SPARE CUTTER FOR 8866,1,0.0000,1.0000,Jakarta Timur,Lokal
7801620,"162 LYRA-BEECHWOOD LENGTHENER F/GIANT,FERBY",1,0.0000,1.0000,Jakarta Utara,Lokal
803004002,MAIMERI ACRILICO 75ML KING'S BLUE LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004004,Dal Artists Palette Knife N 04,1,0.0000,1.0000,Jakarta Utara,Lokal
803004005,Dal Artists Palette Knife N 05,1,0.0000,1.0000,Jakarta Utara,Lokal
803004012,Dal Artists Palette Knife N 12,1,0.0000,1.0000,Jakarta Utara,Lokal
803004014,MAIMERI ACRILICO 75ML BRONZE,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004015,D-R Artists Knife Spatulas N 15,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004016,GRADUATE DK TP SYN RIGGER 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004018,D-R Artists Knife Spatulas N 18,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004020,D-R Artists Knife Spatulas N 20,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004025,"GIOTTO SCHOOLPAINT 250 ml., P. YELLOW",1,0.0000,1.0000,Jakarta Pusat,Lokal
803004026,"GIOTTO SCHOOLPAINT 250 ml., SCARLET RED",1,0.0000,1.0000,Jakarta Pusat,Lokal
803004200,D-R Artists Knife Spatula 20 01,1,0.0000,1.0000,Jakarta Pusat,Lokal
803004220,D-R Artists Knife Spatulas 20 02,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020020,Palette Knife No 2008,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020060,Palette Knife No 2060,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020090,Palette Knife No 2090,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020120,Palette Knife No 2120,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020140,Palette Knife No 2140,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020150,Palette Knife No 2150,1,0.0000,1.0000,Jakarta Pusat,Lokal
803020160,Palette Knife No 2160,1,0.0000,1.0000,Jakarta Pusat,Lokal
803030010,Palette Knife No 3010,1,0.0000,1.0000,Jakarta Pusat,Lokal
803030030,Palette Knife No 3030,1,0.0000,1.0000,Jakarta Pusat,Lokal
803050006,Dal Artists Wooden Palette 30X40 Oval,1,0.0000,1.0000,Jakarta Utara,Lokal
8090010,LYRA MODELLO MODELLING TOOLS,1,0.0000,1.0000,Jakarta Timur,Lokal
